"","Generation","strategy","prob","freq_media","freq_sd"
"273",90,"Y",0.25,0.121775438596491,0.0392351303985788
"274",91,"B",0.25,0.0321894736842105,0.0257469046975313
"275",91,"O",0.25,0.851421052631579,0.0594269411511855
"276",91,"Y",0.25,0.116389473684211,0.0389283760083389
"277",92,"B",0.25,0.0333824561403509,0.0266723246268957
"278",92,"O",0.25,0.856301754385965,0.0594571679303323
"279",92,"Y",0.25,0.110315789473684,0.0378974028014816
"280",93,"B",0.25,0.0348052631578947,0.0278554651027447
"281",93,"O",0.25,0.859814035087719,0.0610896309841896
"282",93,"Y",0.25,0.105380701754386,0.0383427793472275
"283",94,"B",0.25,0.0362210526315789,0.0293202132668751
"284",94,"O",0.25,0.864071929824561,0.0613597697261987
"285",94,"Y",0.25,0.0997070175438596,0.0369556967368126
"286",95,"B",0.25,0.0377245614035088,0.03038196293328
"287",95,"O",0.25,0.867114035087719,0.0623615421742911
"288",95,"Y",0.25,0.0951614035087719,0.0365954366514361
"289",96,"B",0.25,0.0392754385964912,0.0315473299792876
"290",96,"O",0.25,0.869980701754386,0.0633304949073749
"291",96,"Y",0.25,0.0907438596491228,0.0363791296995164
"292",97,"B",0.25,0.0407333333333333,0.0322656846318485
"293",97,"O",0.25,0.872414035087719,0.0645820780054246
"294",97,"Y",0.25,0.0868526315789474,0.0369256835958734
"295",98,"B",0.25,0.0420964912280702,0.0333285429201902
"296",98,"O",0.25,0.874522807017544,0.0653240986421437
"297",98,"Y",0.25,0.083380701754386,0.0366130023674089
"298",99,"B",0.25,0.043619298245614,0.0349218230920176
"299",99,"O",0.25,0.876505263157895,0.0669119982328939
"300",99,"Y",0.25,0.0798754385964912,0.0369121751144416
"301",100,"B",0.25,0.0451298245614035,0.0362572897345795
"302",100,"O",0.25,0.878184210526316,0.0687069782000596
"303",100,"Y",0.25,0.0766859649122807,0.0371767901797637
"304",101,"B",0.25,0.0467070175438596,0.0378434833966031
"305",101,"O",0.25,0.879738596491228,0.0697935802266378
"306",101,"Y",0.25,0.0735543859649123,0.0365857801717681
"307",102,"B",0.25,0.0483701754385965,0.0390492453050919
"308",102,"O",0.25,0.880649122807018,0.0713126920250501
"309",102,"Y",0.25,0.070980701754386,0.0368027679403354
"310",103,"B",0.25,0.0503157894736842,0.0406383474313965
"311",103,"O",0.25,0.88119649122807,0.0729313056554696
"312",103,"Y",0.25,0.0684877192982456,0.0367772205805997
"313",104,"B",0.25,0.0517122807017544,0.0417429252781467
"314",104,"O",0.25,0.881905263157895,0.0752918166228969
"315",104,"Y",0.25,0.0663824561403509,0.037790759087786
"316",105,"B",0.25,0.0532228070175439,0.0430609576959714
"317",105,"O",0.25,0.882105263157895,0.0773679622256355
"318",105,"Y",0.25,0.0646719298245614,0.0383616147171789
"319",106,"B",0.25,0.0546859649122807,0.0442801045238333
"320",106,"O",0.25,0.882238596491228,0.0789022060944205
"321",106,"Y",0.25,0.0630754385964912,0.0386368129448631
"322",107,"B",0.25,0.0562842105263158,0.0457426215341013
"323",107,"O",0.25,0.882110526315789,0.0810915569063991
"324",107,"Y",0.25,0.0616052631578947,0.0393815421823683
"325",108,"B",0.25,0.0575894736842105,0.0464180679269957
"326",108,"O",0.25,0.882547368421053,0.0828146469646505
"327",108,"Y",0.25,0.0598631578947368,0.0403490955447355
"328",109,"B",0.25,0.0594263157894737,0.0479922557975904
"329",109,"O",0.25,0.882354385964912,0.0846210271702511
"330",109,"Y",0.25,0.058219298245614,0.0407977959777437
"331",110,"B",0.25,0.0613508771929825,0.0494298099863657
"332",110,"O",0.25,0.881450877192982,0.0864040428179621
"333",110,"Y",0.25,0.0571982456140351,0.0410939059230201
"334",111,"B",0.25,0.0636684210526316,0.0516568179634137
"335",111,"O",0.25,0.88019298245614,0.088641897663031
"336",111,"Y",0.25,0.0561385964912281,0.0411939998854981
"337",112,"B",0.25,0.065278947368421,0.0526448129884271
"338",112,"O",0.25,0.879517543859649,0.0903140040612414
"339",112,"Y",0.25,0.0552035087719298,0.041779540297479
"340",113,"B",0.25,0.0675421052631579,0.0543379305410937
"341",113,"O",0.25,0.878189473684211,0.0927185654937459
"342",113,"Y",0.25,0.0542684210526316,0.0425972255882886
"343",114,"B",0.25,0.0698859649122807,0.0559190819673408
"344",114,"O",0.25,0.876156140350877,0.0949161415926559
"345",114,"Y",0.25,0.0539578947368421,0.0434185606598657
"346",115,"B",0.25,0.0719561403508772,0.0575215426028242
"347",115,"O",0.25,0.874661403508772,0.0970109911931669
"348",115,"Y",0.25,0.0533824561403509,0.0439585402185441
"349",116,"B",0.25,0.0737684210526316,0.0587093389927225
"350",116,"O",0.25,0.873661403508772,0.0984578531192516
"351",116,"Y",0.25,0.0525701754385965,0.0441208566039767
"352",117,"B",0.25,0.0759035087719298,0.0597346362940544
"353",117,"O",0.25,0.871643859649123,0.10045996184967
"354",117,"Y",0.25,0.0524526315789474,0.0453775554387187
"355",118,"B",0.25,0.0778157894736842,0.0612568328243403
"356",118,"O",0.25,0.869819298245614,0.102506742702608
"357",118,"Y",0.25,0.0523649122807018,0.0462607651225562
"358",119,"B",0.25,0.0800912280701754,0.0624418394550989
"359",119,"O",0.25,0.867787719298246,0.103911432187938
"360",119,"Y",0.25,0.0521210526315789,0.0464353688199373
"361",120,"B",0.25,0.0825754385964912,0.0646550276486727
"362",120,"O",0.25,0.865363157894737,0.106383204957326
"363",120,"Y",0.25,0.0520614035087719,0.0470127594929062
"364",121,"B",0.25,0.0846508771929824,0.066481592841303
"365",121,"O",0.25,0.862957894736842,0.108605212232471
